"","Hour","Minute","ARU.ID","ARU.Name","Date","File"
"2870",6,1,"67005","UF2-4",2024-06-05,"20240605_060100-216850825.flac"
"2871",6,2,"67005","UF2-4",2024-06-05,"20240605_060200-216850826.flac"
"2872",6,3,"67005","UF2-4",2024-06-05,"20240605_060300-216850827.flac"
"2873",6,4,"67005","UF2-4",2024-06-05,"20240605_060400-216850828.flac"
"2874",7,0,"67005","UF2-4",2024-06-05,"20240605_070000-216850654.flac"
"2875",7,1,"67005","UF2-4",2024-06-05,"20240605_070100-216850655.flac"
"2876",7,2,"67005","UF2-4",2024-06-05,"20240605_070200-216850656.flac"
"2877",7,3,"67005","UF2-4",2024-06-05,"20240605_070300-216850657.flac"
"2878",7,4,"67005","UF2-4",2024-06-05,"20240605_070400-216850658.flac"
"2879",8,0,"67005","UF2-4",2024-06-05,"20240605_080000-216850608.flac"
"2880",8,1,"67005","UF2-4",2024-06-05,"20240605_080100-216850609.flac"
"2881",8,2,"67005","UF2-4",2024-06-05,"20240605_080200-216850610.flac"
"2882",8,3,"67005","UF2-4",2024-06-05,"20240605_080300-216850611.flac"
"2883",8,4,"67005","UF2-4",2024-06-05,"20240605_080400-216850612.flac"
"2884",6,0,"67005","UF2-4",2024-06-06,"20240606_060000-216850639.flac"
"2885",6,1,"67005","UF2-4",2024-06-06,"20240606_060100-216850640.flac"
"2886",6,2,"67005","UF2-4",2024-06-06,"20240606_060200-216850641.flac"
"2887",6,3,"67005","UF2-4",2024-06-06,"20240606_060300-216850642.flac"
"2888",6,4,"67005","UF2-4",2024-06-06,"20240606_060400-216850643.flac"
"2889",7,0,"67005","UF2-4",2024-06-06,"20240606_070000-216850799.flac"
"2890",7,1,"67005","UF2-4",2024-06-06,"20240606_070100-216850800.flac"
"2891",7,2,"67005","UF2-4",2024-06-06,"20240606_070200-216850801.flac"
"2892",7,3,"67005","UF2-4",2024-06-06,"20240606_070300-216850802.flac"
"2893",7,4,"67005","UF2-4",2024-06-06,"20240606_070400-216850803.flac"
"2894",7,4,"67005","UF2-4",2024-06-06,"20240606_070400-216850803.wav"
"2895",8,0,"67005","UF2-4",2024-06-06,"20240606_080000-216851090.flac"
"2896",8,1,"67005","UF2-4",2024-06-06,"20240606_080100-216851091.flac"
"2897",8,2,"67005","UF2-4",2024-06-06,"20240606_080200-216851092.flac"
"2898",8,3,"67005","UF2-4",2024-06-06,"20240606_080300-216851093.flac"
"2899",8,4,"67005","UF2-4",2024-06-06,"20240606_080400-216851094.flac"
"2900",6,0,"67005","UF2-4",2024-06-07,"20240607_060000-216850628.flac"
"2901",6,1,"67005","UF2-4",2024-06-07,"20240607_060100-216850629.flac"
"2902",6,2,"67005","UF2-4",2024-06-07,"20240607_060200-216850630.flac"
"2903",6,3,"67005","UF2-4",2024-06-07,"20240607_060300-216850631.flac"
"2904",6,3,"67005","UF2-4",2024-06-07,"20240607_060300-216850631.wav"
"2905",6,4,"67005","UF2-4",2024-06-07,"20240607_060400-216850632.flac"
"2906",7,0,"67005","UF2-4",2024-06-07,"20240607_070000-216850945.flac"
"2907",7,0,"67005","UF2-4",2024-06-07,"20240607_070000-216850945.wav"
"2908",7,1,"67005","UF2-4",2024-06-07,"20240607_070100-216850946.flac"
"2909",7,2,"67005","UF2-4",2024-06-07,"20240607_070200-216850947.flac"
"2910",7,3,"67005","UF2-4",2024-06-07,"20240607_070300-216850948.flac"
"2911",7,4,"67005","UF2-4",2024-06-07,"20240607_070400-216850949.flac"
"2912",8,0,"67005","UF2-4",2024-06-07,"20240607_080000-216850749.flac"
"2913",8,1,"67005","UF2-4",2024-06-07,"20240607_080100-216850750.flac"
"2914",8,2,"67005","UF2-4",2024-06-07,"20240607_080200-216850751.flac"
"2915",8,3,"67005","UF2-4",2024-06-07,"20240607_080300-216850752.flac"
"2916",8,4,"67005","UF2-4",2024-06-07,"20240607_080400-216850753.flac"
"2917",6,0,"67005","UF2-4",2024-06-08,"20240608_060000-216850664.flac"
"2918",6,1,"67005","UF2-4",2024-06-08,"20240608_060100-216850665.flac"
"2919",6,2,"67005","UF2-4",2024-06-08,"20240608_060200-216850666.flac"
"2920",6,3,"67005","UF2-4",2024-06-08,"20240608_060300-216850667.flac"
"2921",6,4,"67005","UF2-4",2024-06-08,"20240608_060400-216850668.flac"
"2922",7,0,"67005","UF2-4",2024-06-08,"20240608_070000-216850719.flac"
"2923",7,1,"67005","UF2-4",2024-06-08,"20240608_070100-216850720.flac"
"2924",7,2,"67005","UF2-4",2024-06-08,"20240608_070200-216850721.flac"
"2925",7,3,"67005","UF2-4",2024-06-08,"20240608_070300-216850722.flac"
"2926",7,4,"67005","UF2-4",2024-06-08,"20240608_070400-216850723.flac"
"2927",8,0,"67005","UF2-4",2024-06-08,"20240608_080000-216850704.flac"
"2928",8,1,"67005","UF2-4",2024-06-08,"20240608_080100-216850705.flac"
"2929",8,2,"67005","UF2-4",2024-06-08,"20240608_080200-216850706.flac"
"2930",8,3,"67005","UF2-4",2024-06-08,"20240608_080300-216850707.flac"
"2931",8,4,"67005","UF2-4",2024-06-08,"20240608_080400-216850708.flac"
"2932",6,0,"67005","UF2-4",2024-06-09,"20240609_060000-216851015.flac"
"2933",6,1,"67005","UF2-4",2024-06-09,"20240609_060100-216851016.flac"
"2934",6,2,"67005","UF2-4",2024-06-09,"20240609_060200-216851017.flac"
"2935",6,3,"67005","UF2-4",2024-06-09,"20240609_060300-216851018.flac"
"2936",6,4,"67005","UF2-4",2024-06-09,"20240609_060400-216851019.flac"
"2937",7,0,"67005","UF2-4",2024-06-09,"20240609_070000-216850754.flac"
"2938",7,1,"67005","UF2-4",2024-06-09,"20240609_070100-216850755.flac"
"2939",7,2,"67005","UF2-4",2024-06-09,"20240609_070200-216850756.flac"
"2940",7,3,"67005","UF2-4",2024-06-09,"20240609_070300-216850757.flac"
"2941",7,4,"67005","UF2-4",2024-06-09,"20240609_070400-216850758.flac"
"2942",8,0,"67005","UF2-4",2024-06-09,"20240609_080000-216850542.flac"
"2943",8,1,"67005","UF2-4",2024-06-09,"20240609_080100-216850543.flac"
"2944",8,1,"67005","UF2-4",2024-06-09,"20240609_080100-216850543.wav"
"2945",8,2,"67005","UF2-4",2024-06-09,"20240609_080200-216850544.flac"
"2946",8,3,"67005","UF2-4",2024-06-09,"20240609_080300-216850545.flac"
"2947",8,4,"67005","UF2-4",2024-06-09,"20240609_080400-216850546.flac"
"2948",6,0,"67005","UF2-4",2024-06-10,"20240610_060000-216850618.flac"
"2949",6,1,"67005","UF2-4",2024-06-10,"20240610_060100-216850619.flac"
"2950",6,2,"67005","UF2-4",2024-06-10,"20240610_060200-216850620.flac"
"2951",6,3,"67005","UF2-4",2024-06-10,"20240610_060300-216850621.flac"
"2952",6,4,"67005","UF2-4",2024-06-10,"20240610_060400-216850622.flac"
"2953",7,0,"67005","UF2-4",2024-06-10,"20240610_070000-216850537.flac"
"2954",7,1,"67005","UF2-4",2024-06-10,"20240610_070100-216850538.flac"
"2955",7,2,"67005","UF2-4",2024-06-10,"20240610_070200-216850539.flac"
"2956",7,3,"67005","UF2-4",2024-06-10,"20240610_070300-216850540.flac"
"2957",7,4,"67005","UF2-4",2024-06-10,"20240610_070400-216850541.flac"
"2958",8,0,"67005","UF2-4",2024-06-10,"20240610_080000-216850522.flac"
"2959",8,1,"67005","UF2-4",2024-06-10,"20240610_080100-216850523.flac"
"2960",8,2,"67005","UF2-4",2024-06-10,"20240610_080200-216850524.flac"
"2961",8,3,"67005","UF2-4",2024-06-10,"20240610_080300-216850525.flac"
"2962",8,3,"67005","UF2-4",2024-06-10,"20240610_080300-216850525.wav"
"2963",8,4,"67005","UF2-4",2024-06-10,"20240610_080400-216850526.flac"
"2964",6,0,"67005","UF2-4",2024-06-11,"20240611_060000-216850679.flac"
"2965",6,1,"67005","UF2-4",2024-06-11,"20240611_060100-216850680.flac"
"2966",6,2,"67005","UF2-4",2024-06-11,"20240611_060200-216850681.flac"
"2967",6,3,"67005","UF2-4",2024-06-11,"20240611_060300-216850682.flac"
"2968",6,4,"67005","UF2-4",2024-06-11,"20240611_060400-216850683.flac"
"2969",7,0,"67005","UF2-4",2024-06-11,"20240611_070000-216850623.flac"
"2970",7,1,"67005","UF2-4",2024-06-11,"20240611_070100-216850624.flac"
"2971",7,2,"67005","UF2-4",2024-06-11,"20240611_070200-216850625.flac"
"2972",7,3,"67005","UF2-4",2024-06-11,"20240611_070300-216850626.flac"
"2973",7,4,"67005","UF2-4",2024-06-11,"20240611_070400-216850627.flac"
"2974",8,0,"67005","UF2-4",2024-06-11,"20240611_080000-216850995.flac"
"2975",8,1,"67005","UF2-4",2024-06-11,"20240611_080100-216850996.flac"
"2976",8,2,"67005","UF2-4",2024-06-11,"20240611_080200-216850997.flac"
"2977",8,3,"67005","UF2-4",2024-06-11,"20240611_080300-216850998.flac"
"2978",8,4,"67005","UF2-4",2024-06-11,"20240611_080400-216850999.flac"
"2979",6,0,"67005","UF2-4",2024-06-12,"20240612_060000-216850598.flac"
"2980",6,1,"67005","UF2-4",2024-06-12,"20240612_060100-216850599.flac"
"2981",6,2,"67005","UF2-4",2024-06-12,"20240612_060200-216850600.flac"
"2982",6,3,"67005","UF2-4",2024-06-12,"20240612_060300-216850601.flac"
"2983",6,4,"67005","UF2-4",2024-06-12,"20240612_060400-216850602.flac"
"2984",7,0,"67005","UF2-4",2024-06-12,"20240612_070000-216850845.flac"
"2985",7,1,"67005","UF2-4",2024-06-12,"20240612_070100-216850846.flac"
"2986",7,2,"67005","UF2-4",2024-06-12,"20240612_070200-216850847.flac"
"2987",7,3,"67005","UF2-4",2024-06-12,"20240612_070300-216850848.flac"
"2988",7,4,"67005","UF2-4",2024-06-12,"20240612_070400-216850849.flac"
"2989",8,0,"67005","UF2-4",2024-06-12,"20240612_080000-216850684.flac"
"2990",8,1,"67005","UF2-4",2024-06-12,"20240612_080100-216850685.flac"
"2991",8,2,"67005","UF2-4",2024-06-12,"20240612_080200-216850686.flac"
"2992",8,3,"67005","UF2-4",2024-06-12,"20240612_080300-216850687.flac"
"2993",8,4,"67005","UF2-4",2024-06-12,"20240612_080400-216850688.flac"
"2994",6,0,"67005","UF2-4",2024-06-13,"20240613_060000-216850975.flac"
"2995",6,1,"67005","UF2-4",2024-06-13,"20240613_060100-216850976.flac"
"2996",6,2,"67005","UF2-4",2024-06-13,"20240613_060200-216850977.flac"
"2997",6,3,"67005","UF2-4",2024-06-13,"20240613_060300-216850978.flac"
"2998",6,4,"67005","UF2-4",2024-06-13,"20240613_060400-216850979.flac"
"2999",7,0,"67005","UF2-4",2024-06-13,"20240613_070000-216850497.flac"
"3000",7,1,"67005","UF2-4",2024-06-13,"20240613_070100-216850498.flac"
"3001",7,2,"67005","UF2-4",2024-06-13,"20240613_070200-216850499.flac"
"3002",7,3,"67005","UF2-4",2024-06-13,"20240613_070300-216850500.flac"
"3003",7,4,"67005","UF2-4",2024-06-13,"20240613_070400-216850501.flac"
"3004",8,0,"67005","UF2-4",2024-06-13,"20240613_080000-216850699.flac"
"3005",8,1,"67005","UF2-4",2024-06-13,"20240613_080100-216850700.flac"
"3006",8,2,"67005","UF2-4",2024-06-13,"20240613_080200-216850701.flac"
"3007",8,3,"67005","UF2-4",2024-06-13,"20240613_080300-216850702.flac"
"3008",8,4,"67005","UF2-4",2024-06-13,"20240613_080400-216850703.flac"
"3009",6,0,"67006","UF2-6",2024-05-17,"20240517_060000-216851658.flac"
"3010",6,1,"67006","UF2-6",2024-05-17,"20240517_060100-216851659.flac"
"3011",6,2,"67006","UF2-6",2024-05-17,"20240517_060200-216851660.flac"
"3012",6,3,"67006","UF2-6",2024-05-17,"20240517_060300-216851661.flac"
"3013",6,4,"67006","UF2-6",2024-05-17,"20240517_060400-216851662.flac"
"3014",7,0,"67006","UF2-6",2024-05-17,"20240517_070000-216851356.flac"
"3015",7,1,"67006","UF2-6",2024-05-17,"20240517_070100-216851357.flac"
"3016",7,2,"67006","UF2-6",2024-05-17,"20240517_070200-216851358.flac"
"3017",7,3,"67006","UF2-6",2024-05-17,"20240517_070300-216851359.flac"
"3018",7,4,"67006","UF2-6",2024-05-17,"20240517_070400-216851360.flac"
"3019",8,0,"67006","UF2-6",2024-05-17,"20240517_080000-216851457.flac"
"3020",8,1,"67006","UF2-6",2024-05-17,"20240517_080100-216851458.flac"
"3021",8,2,"67006","UF2-6",2024-05-17,"20240517_080200-216851459.flac"
"3022",8,3,"67006","UF2-6",2024-05-17,"20240517_080300-216851460.flac"
"3023",8,4,"67006","UF2-6",2024-05-17,"20240517_080400-216851461.flac"
"3024",6,0,"67006","UF2-6",2024-05-18,"20240518_060000-216851507.flac"
"3025",6,1,"67006","UF2-6",2024-05-18,"20240518_060100-216851508.flac"
"3026",6,2,"67006","UF2-6",2024-05-18,"20240518_060200-216851509.flac"
"3027",6,3,"67006","UF2-6",2024-05-18,"20240518_060300-216851510.flac"
"3028",6,4,"67006","UF2-6",2024-05-18,"20240518_060400-216851511.flac"
"3029",7,0,"67006","UF2-6",2024-05-18,"20240518_070000-216851548.flac"
"3030",7,1,"67006","UF2-6",2024-05-18,"20240518_070100-216851549.flac"
"3031",7,2,"67006","UF2-6",2024-05-18,"20240518_070200-216851550.flac"
"3032",7,3,"67006","UF2-6",2024-05-18,"20240518_070300-216851551.flac"
"3033",7,4,"67006","UF2-6",2024-05-18,"20240518_070400-216851552.flac"
"3034",8,0,"67006","UF2-6",2024-05-18,"20240518_080000-216851492.flac"
"3035",8,1,"67006","UF2-6",2024-05-18,"20240518_080100-216851493.flac"
"3036",8,2,"67006","UF2-6",2024-05-18,"20240518_080200-216851494.flac"
"3037",8,3,"67006","UF2-6",2024-05-18,"20240518_080300-216851495.flac"
"3038",8,4,"67006","UF2-6",2024-05-18,"20240518_080400-216851496.flac"
"3039",6,0,"67006","UF2-6",2024-05-19,"20240519_060000-216851713.flac"
"3040",6,1,"67006","UF2-6",2024-05-19,"20240519_060100-216851714.flac"
"3041",6,2,"67006","UF2-6",2024-05-19,"20240519_060200-216851715.flac"
"3042",6,3,"67006","UF2-6",2024-05-19,"20240519_060300-216851716.flac"
"3043",6,4,"67006","UF2-6",2024-05-19,"20240519_060400-216851717.flac"
"3044",7,0,"67006","UF2-6",2024-05-19,"20240519_070000-216851953.flac"
"3045",7,1,"67006","UF2-6",2024-05-19,"20240519_070100-216851954.flac"
"3046",7,2,"67006","UF2-6",2024-05-19,"20240519_070200-216851955.flac"
"3047",7,3,"67006","UF2-6",2024-05-19,"20240519_070300-216851956.flac"
"3048",7,4,"67006","UF2-6",2024-05-19,"20240519_070400-216851957.flac"
"3049",8,0,"67006","UF2-6",2024-05-19,"20240519_080000-216851698.flac"
"3050",8,1,"67006","UF2-6",2024-05-19,"20240519_080100-216851699.flac"
"3051",8,2,"67006","UF2-6",2024-05-19,"20240519_080200-216851700.flac"
"3052",8,3,"67006","UF2-6",2024-05-19,"20240519_080300-216851701.flac"
"3053",8,4,"67006","UF2-6",2024-05-19,"20240519_080400-216851702.flac"
"3054",6,0,"67006","UF2-6",2024-05-20,"20240520_060000-216851683.flac"
"3055",6,1,"67006","UF2-6",2024-05-20,"20240520_060100-216851684.flac"
"3056",6,2,"67006","UF2-6",2024-05-20,"20240520_060200-216851685.flac"
"3057",6,3,"67006","UF2-6",2024-05-20,"20240520_060300-216851686.flac"
"3058",6,4,"67006","UF2-6",2024-05-20,"20240520_060400-216851687.flac"
"3059",7,0,"67006","UF2-6",2024-05-20,"20240520_070000-216851522.flac"
"3060",7,1,"67006","UF2-6",2024-05-20,"20240520_070100-216851523.flac"
"3061",7,2,"67006","UF2-6",2024-05-20,"20240520_070200-216851524.flac"
"3062",7,3,"67006","UF2-6",2024-05-20,"20240520_070300-216851525.flac"
"3063",7,4,"67006","UF2-6",2024-05-20,"20240520_070400-216851526.flac"
"3064",8,0,"67006","UF2-6",2024-05-20,"20240520_080000-216851417.flac"
"3065",8,1,"67006","UF2-6",2024-05-20,"20240520_080100-216851418.flac"
"3066",8,2,"67006","UF2-6",2024-05-20,"20240520_080200-216851419.flac"
"3067",8,3,"67006","UF2-6",2024-05-20,"20240520_080300-216851420.flac"
"3068",8,4,"67006","UF2-6",2024-05-20,"20240520_080400-216851421.flac"
"3069",6,0,"67006","UF2-6",2024-05-21,"20240521_060000-216851311.flac"
"3070",6,1,"67006","UF2-6",2024-05-21,"20240521_060100-216851312.flac"
"3071",6,2,"67006","UF2-6",2024-05-21,"20240521_060200-216851313.flac"
"3072",6,3,"67006","UF2-6",2024-05-21,"20240521_060300-216851314.flac"
"3073",6,4,"67006","UF2-6",2024-05-21,"20240521_060400-216851315.flac"
"3074",7,0,"67006","UF2-6",2024-05-21,"20240521_070000-216851286.flac"
"3075",7,1,"67006","UF2-6",2024-05-21,"20240521_070100-216851287.flac"
"3076",7,2,"67006","UF2-6",2024-05-21,"20240521_070200-216851288.flac"
"3077",7,3,"67006","UF2-6",2024-05-21,"20240521_070300-216851289.flac"
"3078",7,4,"67006","UF2-6",2024-05-21,"20240521_070400-216851290.flac"
"3079",8,0,"67006","UF2-6",2024-05-21,"20240521_080000-216851798.flac"
"3080",8,1,"67006","UF2-6",2024-05-21,"20240521_080100-216851799.flac"
"3081",8,2,"67006","UF2-6",2024-05-21,"20240521_080200-216851800.flac"
"3082",8,3,"67006","UF2-6",2024-05-21,"20240521_080300-216851801.flac"
"3083",8,4,"67006","UF2-6",2024-05-21,"20240521_080400-216851802.flac"
"3084",6,0,"67006","UF2-6",2024-05-22,"20240522_060000-216851808.flac"
"3085",6,1,"67006","UF2-6",2024-05-22,"20240522_060100-216851809.flac"
"3086",6,2,"67006","UF2-6",2024-05-22,"20240522_060200-216851810.flac"
"3087",6,3,"67006","UF2-6",2024-05-22,"20240522_060300-216851811.flac"
"3088",6,4,"67006","UF2-6",2024-05-22,"20240522_060400-216851812.flac"
"3089",7,0,"67006","UF2-6",2024-05-22,"20240522_070000-216851306.flac"
"3090",7,1,"67006","UF2-6",2024-05-22,"20240522_070100-216851307.flac"
"3091",7,2,"67006","UF2-6",2024-05-22,"20240522_070200-216851308.flac"
"3092",7,3,"67006","UF2-6",2024-05-22,"20240522_070300-216851309.flac"
"3093",7,4,"67006","UF2-6",2024-05-22,"20240522_070400-216851310.flac"
"3094",8,0,"67006","UF2-6",2024-05-22,"20240522_080000-216851427.flac"
"3095",8,1,"67006","UF2-6",2024-05-22,"20240522_080100-216851428.flac"
"3096",8,2,"67006","UF2-6",2024-05-22,"20240522_080200-216851429.flac"
"3097",8,3,"67006","UF2-6",2024-05-22,"20240522_080300-216851430.flac"
"3098",8,4,"67006","UF2-6",2024-05-22,"20240522_080400-216851431.flac"
"3099",6,0,"67006","UF2-6",2024-05-23,"20240523_060000-216851618.flac"
"3100",6,1,"67006","UF2-6",2024-05-23,"20240523_060100-216851619.flac"
"3101",6,2,"67006","UF2-6",2024-05-23,"20240523_060200-216851620.flac"
"3102",6,3,"67006","UF2-6",2024-05-23,"20240523_060300-216851621.flac"
"3103",6,4,"67006","UF2-6",2024-05-23,"20240523_060400-216851622.flac"
"3104",7,0,"67006","UF2-6",2024-05-23,"20240523_070000-216851432.flac"
"3105",7,1,"67006","UF2-6",2024-05-23,"20240523_070100-216851433.flac"
"3106",7,2,"67006","UF2-6",2024-05-23,"20240523_070200-216851434.flac"
"3107",7,3,"67006","UF2-6",2024-05-23,"20240523_070300-216851435.flac"
"3108",7,4,"67006","UF2-6",2024-05-23,"20240523_070400-216851436.flac"
"3109",8,0,"67006","UF2-6",2024-05-23,"20240523_080000-216851437.flac"
"3110",8,1,"67006","UF2-6",2024-05-23,"20240523_080100-216851438.flac"
"3111",8,2,"67006","UF2-6",2024-05-23,"20240523_080200-216851439.flac"
"3112",8,3,"67006","UF2-6",2024-05-23,"20240523_080300-216851440.flac"
"3113",8,4,"67006","UF2-6",2024-05-23,"20240523_080400-216851441.flac"
"3114",6,0,"67006","UF2-6",2024-05-24,"20240524_060000-216851733.flac"
"3115",6,1,"67006","UF2-6",2024-05-24,"20240524_060100-216851734.flac"
"3116",6,2,"67006","UF2-6",2024-05-24,"20240524_060200-216851735.flac"
"3117",6,3,"67006","UF2-6",2024-05-24,"20240524_060300-216851736.flac"
"3118",6,4,"67006","UF2-6",2024-05-24,"20240524_060400-216851737.flac"
"3119",7,0,"67006","UF2-6",2024-05-24,"20240524_070000-216851391.flac"
"3120",7,1,"67006","UF2-6",2024-05-24,"20240524_070100-216851392.flac"
"3121",7,2,"67006","UF2-6",2024-05-24,"20240524_070200-216851393.flac"
"3122",7,3,"67006","UF2-6",2024-05-24,"20240524_070300-216851394.flac"
"3123",7,4,"67006","UF2-6",2024-05-24,"20240524_070400-216851395.flac"
"3124",8,0,"67006","UF2-6",2024-05-24,"20240524_080000-216851943.flac"
"3125",8,1,"67006","UF2-6",2024-05-24,"20240524_080100-216851944.flac"
"3126",8,2,"67006","UF2-6",2024-05-24,"20240524_080200-216851945.flac"
"3127",8,2,"67006","UF2-6",2024-05-24,"20240524_080200-216851945.wav"
"3128",8,3,"67006","UF2-6",2024-05-24,"20240524_080300-216851946.flac"
"3129",8,4,"67006","UF2-6",2024-05-24,"20240524_080400-216851947.flac"
"3130",6,0,"67006","UF2-6",2024-05-25,"20240525_060000-216851401.flac"
"3131",6,1,"67006","UF2-6",2024-05-25,"20240525_060100-216851402.flac"
"3132",6,2,"67006","UF2-6",2024-05-25,"20240525_060200-216851403.flac"
"3133",6,3,"67006","UF2-6",2024-05-25,"20240525_060300-216851404.flac"
"3134",6,4,"67006","UF2-6",2024-05-25,"20240525_060400-216851405.flac"
"3135",7,0,"67006","UF2-6",2024-05-25,"20240525_070000-216851613.flac"
"3136",7,1,"67006","UF2-6",2024-05-25,"20240525_070100-216851614.flac"
"3137",7,2,"67006","UF2-6",2024-05-25,"20240525_070200-216851615.flac"
"3138",7,3,"67006","UF2-6",2024-05-25,"20240525_070300-216851616.flac"
"3139",7,4,"67006","UF2-6",2024-05-25,"20240525_070400-216851617.flac"
"3140",8,0,"67006","UF2-6",2024-05-25,"20240525_080000-216851883.flac"
"3141",8,1,"67006","UF2-6",2024-05-25,"20240525_080100-216851884.flac"
"3142",8,2,"67006","UF2-6",2024-05-25,"20240525_080200-216851885.flac"
"3143",8,3,"67006","UF2-6",2024-05-25,"20240525_080300-216851886.flac"
"3144",8,4,"67006","UF2-6",2024-05-25,"20240525_080400-216851887.flac"
"3145",6,0,"67006","UF2-6",2024-05-26,"20240526_060000-216851848.flac"
"3146",6,1,"67006","UF2-6",2024-05-26,"20240526_060100-216851849.flac"
"3147",6,2,"67006","UF2-6",2024-05-26,"20240526_060200-216851850.flac"
"3148",6,3,"67006","UF2-6",2024-05-26,"20240526_060300-216851851.flac"
"3149",6,4,"67006","UF2-6",2024-05-26,"20240526_060400-216851852.flac"
"3150",7,0,"67006","UF2-6",2024-05-26,"20240526_070000-216851150.flac"
"3151",7,1,"67006","UF2-6",2024-05-26,"20240526_070100-216851151.flac"
"3152",7,2,"67006","UF2-6",2024-05-26,"20240526_070200-216851152.flac"
"3153",7,3,"67006","UF2-6",2024-05-26,"20240526_070300-216851153.flac"
"3154",7,4,"67006","UF2-6",2024-05-26,"20240526_070400-216851154.flac"
"3155",8,0,"67006","UF2-6",2024-05-26,"20240526_080000-216851336.flac"
"3156",8,1,"67006","UF2-6",2024-05-26,"20240526_080100-216851337.flac"
"3157",8,2,"67006","UF2-6",2024-05-26,"20240526_080200-216851338.flac"
"3158",8,3,"67006","UF2-6",2024-05-26,"20240526_080300-216851339.flac"
"3159",8,4,"67006","UF2-6",2024-05-26,"20240526_080400-216851340.flac"
"3160",6,0,"67006","UF2-6",2024-05-27,"20240527_060000-216851603.flac"
"3161",6,1,"67006","UF2-6",2024-05-27,"20240527_060100-216851604.flac"
"3162",6,2,"67006","UF2-6",2024-05-27,"20240527_060200-216851605.flac"
"3163",6,3,"67006","UF2-6",2024-05-27,"20240527_060300-216851606.flac"
"3164",6,4,"67006","UF2-6",2024-05-27,"20240527_060400-216851607.flac"
"3165",7,0,"67006","UF2-6",2024-05-27,"20240527_070000-216851407.flac"
"3166",7,1,"67006","UF2-6",2024-05-27,"20240527_070100-216851408.flac"
"3167",7,2,"67006","UF2-6",2024-05-27,"20240527_070200-216851409.flac"
"3168",7,3,"67006","UF2-6",2024-05-27,"20240527_070300-216851410.flac"
"3169",7,4,"67006","UF2-6",2024-05-27,"20240527_070400-216851411.flac"
"3170",8,0,"67006","UF2-6",2024-05-27,"20240527_080000-216851251.flac"
"3171",8,1,"67006","UF2-6",2024-05-27,"20240527_080100-216851252.flac"
"3172",8,2,"67006","UF2-6",2024-05-27,"20240527_080200-216851253.flac"
"3173",8,3,"67006","UF2-6",2024-05-27,"20240527_080300-216851254.flac"
"3174",8,4,"67006","UF2-6",2024-05-27,"20240527_080400-216851255.flac"
"3175",6,0,"67006","UF2-6",2024-05-28,"20240528_060000-216851678.flac"
"3176",6,1,"67006","UF2-6",2024-05-28,"20240528_060100-216851679.flac"
"3177",6,2,"67006","UF2-6",2024-05-28,"20240528_060200-216851680.flac"
"3178",6,3,"67006","UF2-6",2024-05-28,"20240528_060300-216851681.flac"
"3179",6,4,"67006","UF2-6",2024-05-28,"20240528_060400-216851682.flac"
"3180",7,0,"67006","UF2-6",2024-05-28,"20240528_070000-216851653.flac"
"3181",7,1,"67006","UF2-6",2024-05-28,"20240528_070100-216851654.flac"
"3182",7,2,"67006","UF2-6",2024-05-28,"20240528_070200-216851655.flac"
"3183",7,3,"67006","UF2-6",2024-05-28,"20240528_070300-216851656.flac"
"3184",7,4,"67006","UF2-6",2024-05-28,"20240528_070400-216851657.flac"
"3185",8,0,"67006","UF2-6",2024-05-28,"20240528_080000-216851316.flac"
"3186",8,1,"67006","UF2-6",2024-05-28,"20240528_080100-216851317.flac"
"3187",8,2,"67006","UF2-6",2024-05-28,"20240528_080200-216851318.flac"
"3188",8,3,"67006","UF2-6",2024-05-28,"20240528_080300-216851319.flac"
"3189",8,4,"67006","UF2-6",2024-05-28,"20240528_080400-216851320.flac"
"3190",6,0,"67006","UF2-6",2024-05-29,"20240529_060000-216851165.flac"
"3191",6,1,"67006","UF2-6",2024-05-29,"20240529_060100-216851166.flac"
"3192",6,2,"67006","UF2-6",2024-05-29,"20240529_060200-216851167.flac"
"3193",6,3,"67006","UF2-6",2024-05-29,"20240529_060300-216851168.flac"
"3194",6,4,"67006","UF2-6",2024-05-29,"20240529_060400-216851169.flac"
"3195",7,0,"67006","UF2-6",2024-05-29,"20240529_070000-216851361.flac"
"3196",7,1,"67006","UF2-6",2024-05-29,"20240529_070100-216851362.flac"
"3197",7,2,"67006","UF2-6",2024-05-29,"20240529_070200-216851363.flac"
"3198",7,3,"67006","UF2-6",2024-05-29,"20240529_070300-216851364.flac"
"3199",7,4,"67006","UF2-6",2024-05-29,"20240529_070400-216851365.flac"
"3200",8,0,"67006","UF2-6",2024-05-29,"20240529_080000-216851180.flac"
"3201",8,1,"67006","UF2-6",2024-05-29,"20240529_080100-216851181.flac"
"3202",8,2,"67006","UF2-6",2024-05-29,"20240529_080200-216851182.flac"
"3203",8,3,"67006","UF2-6",2024-05-29,"20240529_080300-216851183.flac"
"3204",8,4,"67006","UF2-6",2024-05-29,"20240529_080400-216851184.flac"
"3205",6,0,"67006","UF2-6",2024-05-30,"20240530_060000-216851593.flac"
"3206",6,1,"67006","UF2-6",2024-05-30,"20240530_060100-216851594.flac"
"3207",6,2,"67006","UF2-6",2024-05-30,"20240530_060200-216851595.flac"
"3208",6,3,"67006","UF2-6",2024-05-30,"20240530_060300-216851596.flac"
"3209",6,4,"67006","UF2-6",2024-05-30,"20240530_060400-216851597.flac"
